1,77.000000
2,48.000000
3,20.000000
4,33.000000
5,31.000000
6,25.000000
7,22.000000
8,26.000000
9,25.000000
10,20.000000
11,43.000000
12,19.000000
13,39.000000
14,31.000000
15,31.000000
16,31.000000
17,32.000000
18,34.000000
19,32.000000
20,32.000000
21,32.000000
22,15.000000
23,18.000000
24,29.000000
25,16.000000
26,23.000000
